,SRR893051,SRR893073,SRR893053,SRR893063,SRR893047,SRR893074,SRR893057,SRR893070,SRR893050,SRR893072,SRR893049,SRR893065,SRR893048,SRR893054,SRR893056,SRR893046,SRR893066,SRR893068,SRR893069,SRR893067,SRR893055,SRR893071,SRR893058,SRR893061,SRR893064,SRR893059,SRR893060,SRR893052,SRR893062
,pronucleus,morula,zygote,8-cell blastomere,oocyte,morula,4-cell blastomere,8-cell blastomere,pronucleus,morula,pronucleus,8-cell blastomere,oocyte,2-cell blastomere,2-cell blastomere,oocyte,8-cell blastomere,8-cell blastomere,8-cell blastomere,8-cell blastomere,2-cell blastomere,8-cell blastomere,4-cell blastomere,8-cell blastomere,8-cell blastomere,4-cell blastomere,4-cell blastomere,zygote,8-cell blastomere
ENSG00000136169,3.14023,1.65593,4.86613,11.1665,6.74292,3.28574,2.73931,0,4.05601,2.53931,2.3498,0,7.16647,4.51622,3.23252,1.30759,0,1.04393,0.846768,5.97584,2.02784,8.0908,0.757992,5.04285,0,1.14745,5.22909,3.7927,6.30674
ENSG00000171847,0,0,0,6.57566,0,0,2.10341,16.0191,0,0,0,0,0,0.505663,0,0,3.66616,36.0809,0,0,0,7.99066,7.60953,0,0,6.77559,3.21844,0,8.49472
ENSG00000228109,9.61478,0,4.32687,3.86289,2.49211,0,3.87455,0,2.64228,0,5.77416,0,1.4583,2.64787,0,8.00564,0,0,0,0,1.6573,9.83281,0.752084,0,35.6808,0,2.51004,3.91735,0
ENSG00000120314,0,0.714455,0,16.6149,0,1.73902,0.213306,12.9669,0,3.66769,0,5.45414,0,0,0,0,9.08719,6.52762,11.443,1.70079,0,0.946526,0,13.2023,0,0,0,0,14.7857
ENSG00000185104,8.24551,13.8207,5.25613,4.80593,0,16.1709,3.31132,0,4.3196,8.50686,6.79752,2.47613,0.151351,6.34458,1.33272,0.174112,0.502022,0,0.58552,1.86603,2.1973,0,0.660569,1.2795,0,0,2.26449,5.43536,2.56951
ENSG00000061656,0,0,0,2.98018,0,0,0,28.0604,0,0,0,0.892017,0,0,0,0,29.3713,10.2862,1.73554,1.37362,0,10.0672,0,7.18291,0,0,0,0,7.12535
ENSG00000133065,7.78883,0.603809,5.13608,10.2148,5.79459,1.20918,1.54519,0,5.34624,2.74756,6.72471,1.69732,2.44957,9.90239,0.682052,2.43117,0,7.7323,0,5.76423,0.645528,3.16642,0.257256,2.95482,0,0,2.63414,6.84335,4.85059
ENSG00000107669,3.34028,6.21521,2.22129,2.81157,7.22938,5.5586,7.93923,0,4.22201,2.46062,1.1397,1.36235,12.8495,5.19407,4.38677,7.59239,0,4.1521,0,0,3.93144,4.15406,1.49759,3.1923,0,0,1.74935,3.25784,2.67347
ENSG00000078081,5.69385,0,5.42828,0,0.69313,0,1.32435,0,1.69275,0,1.45134,3.71767,0.897752,2.33738,5.68109,0.222752,0,0,0.463076,15.4667,7.20499,4.87828,1.95912,0.313777,33.1633,0,0.231894,6.31052,0
ENSG00000105793,4.64961,3.5642,3.71152,1.22119,2.55921,4.76086,6.19988,4.4455,10.3536,4.371,2.47105,0,0.954966,9.15554,10.0419,0.436874,0,0,0.728107,0,7.67561,1.98681,4.1191,0,0,5.02878,3.39828,6.47605,0.888812
ENSG00000104671,1.55611,31.738,0,1.75883,7.54372,27.7546,2.83426,0,2.55286,12.6925,0.959577,0,3.5581,0.388117,0.790459,0,0,0,0,0,0.910077,0,0,0,0,0,0,1.62055,2.56927
ENSG00000228409,0.34881,4.8158,0,0.499672,0,5.06313,0,72.7367,0,0.609253,0,2.87155,0,0,0,0,0,0,0,0,0,1.81252,0,0.448119,0,0,1.83422,0,8.20631
ENSG00000196387,3.11093,0.935335,0.429874,13.4949,0.828305,0.377095,2.51657,1.16034,3.03232,1.48307,1.50293,12.5487,0.212494,0,0,0.186932,9.49989,16.3365,0,4.25079,2.91698,8.33612,0.144911,7.77045,0,0,0,2.4786,5.7223
ENSG00000170558,5.56623,1.82782,2.20903,0.306502,3.50579,0.437629,10.2958,0,6.40616,0.805055,4.32391,4.31916,3.33459,10.63,2.6464,0,10.9624,0.692246,0,8.28798,0.61347,1.83449,2.37558,0.634971,0,0,5.83064,8.37759,3.07247
ENSG00000254093,7.23463,0.554476,0.494678,8.28441,0.322329,1.29684,5.41085,0,10.8455,5.02311,6.54737,14.369,0,6.25198,0,0,1.08732,1.51811,0,7.02127,0,4.37509,0,4.43353,6.60945,0,0,4.7069,2.92266
ENSG00000274828,4.04835,6.13094,3.71645,1.97703,0,5.69963,0,8.18579,5.17228,4.29667,1.53137,2.98946,3.90801,0,0,0,0,0,0,0,0,16.7999,0,6.89848,0,0,0,2.02674,25.9324
ENSG00000119596,4.22122,0.952243,2.72799,5.83376,0.810951,2.47557,4.66522,6.63973,2.74845,2.16016,1.53186,1.13499,0.216335,3.19636,2.42473,0.363622,3.71416,0.976982,6.53337,1.68604,3.5475,4.039,2.49706,6.41407,14.3998,3.46796,1.44138,2.50536,5.98814
ENSG00000175886,4.36339,1.93963,3.46089,1.89411,2.01348,0,3.02134,6.85065,2.29101,1.48193,2.66488,3.74179,4.01772,3.44476,4.95231,2.41182,4.83159,6.49065,8.16263,4.88898,2.76649,5.66837,1.55555,3.36341,4.62414,2.00226,3.22928,2.04793,1.14757
ENSG00000137269,7.80332,4.64699,2.56316,0.944949,5.40123,5.62233,4.2007,0,8.51408,1.03885,1.68467,0,5.82979,4.38973,2.76923,2.55637,0,0,0,0,12.7374,0.80355,10.8615,2.15476,0,0.272924,3.00247,11.2955,0.238901
ENSG00000183690,4.54567,0,8.88607,0,2.68232,0,5.21138,0,7.45319,0,3.07662,2.31779,2.09565,16.163,5.28103,2.65421,0,0,0,0,6.37984,1.86959,3.16755,0,0,0,6.7065,19.5522,1.38477
ENSG00000197857,10.2836,2.1713,2.50288,1.82733,0.59605,3.1014,8.16196,0,10.6333,2.1683,9.62309,0.659336,0,3.64198,6.80355,0,0,12.8862,0,1.07685,4.27898,0.349586,3.30207,1.46931,0,0,2.41462,4.27622,7.29344
ENSG00000127418,10.54,0,3.06533,2.78181,0.887134,0,0.910133,0.782276,3.89599,0.327287,11.3851,4.60362,0,6.45557,6.36522,0,11.7405,11.3741,1.40686,6.50092,0.415807,1.7161,3.28784,1.26381,0,0,3.90848,5.19226,0.76609
ENSG00000091127,5.42853,2.48064,5.76535,0,6.97504,3.82512,3.07515,0,3.86861,1.80277,6.65514,0,6.01132,3.23674,5.61311,14.4202,0,0,0,2.48864,4.25121,2.19093,2.78313,2.69145,0,0,8.12959,7.881,0
ENSG00000127540,1.54362,13.7235,0.751791,0,4.52872,11.3055,0.52946,17.3937,0.887263,9.18435,0.402308,0.603801,2.99228,0.775633,1.97283,0.574801,0,13.1837,12.5693,2.77422,0.724954,0,0.398245,0.382703,0,0,2.08862,0.335552,0
ENSG00000110066,2.19994,5.95014,0.802877,10.9412,0.627779,7.20491,0.560727,8.03294,2.73819,3.96828,2.17878,3.07866,0,0.185845,1.83818,0,0.352951,5.25639,6.59182,10.0239,0.332777,10.8354,0,7.54254,4.4578,0,0,0.988187,2.94295
ENSG00000161692,1.18198,0.498774,1.06682,12.1018,0.586799,1.95577,0.677329,16.4399,0.832034,0.379682,1.62271,7.06024,0.799007,0.637556,0,0.529872,12.2258,0,9.86667,5.36266,0,1.96965,0.42501,3.65487,4.0314,0,0.866829,1.87316,13.0971
ENSG00000275111,3.96505,3.63642,1.92705,0,1.11394,1.03175,1.38939,0,2.31454,1.4004,3.62373,12.8008,0.337729,4.80141,3.1166,0,10.8801,5.73646,0,23.0766,2.60841,5.03728,0,3.74554,0,0,1.46497,5.51723,0.271856
ENSG00000137831,7.11309,13.6535,3.14134,0,3.81304,14.171,7.24634,0,11.6917,6.73321,3.10133,0.181137,1.7975,7.89384,3.00228,0.497372,0,0.160673,0,1.03121,1.64428,2.68912,4.01694,0.400264,0,0,1.57972,3.77122,0.522703
ENSG00000184445,5.18989,3.59107,7.01033,1.96933,7.86673,5.11524,1.11876,0,3.81765,2.44817,4.98715,1.81727,8.17669,5.59812,5.30292,5.75211,0.581669,2.22233,0,1.10323,10.972,3.72851,0.866423,1.28856,0,0.377645,3.12551,4.60613,1.24701
ENSG00000170631,4.77178,1.27392,1.1175,1.43404,1.17025,1.82805,11.2675,0,3.46205,2.6228,1.7846,6.33354,0.376636,6.60434,4.91466,0,12.7358,2.75261,0,0,0.485821,4.56609,0,3.62962,12.6718,0,3.53542,10.5621,0
ENSG00000173992,2.21327,5.68883,0,9.87335,0,9.88595,0,2.1172,1.06813,12.8861,1.7256,2.86714,0,0,0,0,5.45844,0,7.57124,5.2763,0,2.50815,0,13.854,4.65778,4.39381,0.495254,2.33394,5.03277
ENSG00000166407,14.2009,0,5.78675,0,9.16144,0.496186,3.41155,0,12.4222,5.01702,22.3595,0,7.43275,3.91087,0,8.13901,0,0,1.98668,0,0,0,2.62655,0,0,0,0,2.98959,0
ENSG00000146242,0.227808,2.74013,0,3.46113,0.289668,1.84213,0.195887,15.7878,0.340227,2.00179,0.133699,6.26582,0,0.102239,0,0,0,3.78233,15.3316,0.148557,0.178315,10.9388,0,8.96426,10.238,0,0,0,17.03
ENSG00000198931,3.29541,11.5062,0.640639,0,0,1.86035,0,0,1.18065,48.5777,0.895922,0,0,0.533849,0,0,0,15.2696,0,0,0,3.94523,4.27599,3.15448,0,0,0,0.800634,4.07857
ENSG00000176261,0.544404,20.1624,0.806904,0,1.26064,39.5608,0.322534,0,0.810749,9.02865,1.73187,5.54561,1.26422,0.290767,0,1.20366,0,0,1.00091,0.528121,0,2.22882,1.30122,6.20983,0,0,0,0.966302,5.2775
ENSG00000166821,4.7762,0,0.412829,0.76553,1.93271,0.220371,2.35693,52.3865,4.39822,0.427815,2.94731,4.28483,0.851192,3.8651,2.88012,0,0.363543,5.44032,0,3.05801,0,2.10003,0.343819,0,0,0,0,4.69718,1.55481
ENSG00000275066,5.17762,1.29305,3.15527,0.982977,4.77614,0.278989,6.77043,0,4.57071,0.52855,4.61867,5.44419,3.49024,7.39803,4.36153,2.40858,4.76395,1.43178,1.2501,12.1734,3.78256,0.81625,4.32002,0.497962,2.20519,0.29332,3.87622,6.93521,2.50511
ENSG00000267374,4.2296,1.28118,7.44583,1.17252,10.3423,2.56208,3.60758,0,5.98947,1.03623,5.55758,1.75966,8.39607,8.71882,2.55332,3.49987,0,0,1.39742,7.90963,2.4191,0,2.01545,2.3941,0,4.03547,3.59679,7.50028,0.7209
ENSG00000164961,2.93448,9.95288,5.11863,7.31001,2.1441,8.66191,10.4894,3.44107,2.76185,1.75459,4.61865,5.70115,0,7.95402,1.75478,0,0,0,0,0,4.04872,1.89815,0.862745,2.95652,0,2.47709,3.00225,4.4713,5.8516
ENSG00000217027,0,0,2.67069,0,0,0,0,7.20884,0,1.79704,0,9.81734,0,1.48367,0,0,15.5483,14.1154,11.2359,11.8571,0,12.8308,0,0,10.3085,0,1.31156,0,0
ENSG00000242262,0,0,0,0,0,0,0,10.5277,0,1.65171,1.2175,10.8664,0,0,0,0,9.49078,14.7699,11.7615,10.8982,0,10.8104,0,1.70082,14.0301,0,1.10503,0,1.35656
ENSG00000134265,2.85729,8.22942,3.84611,0.162963,4.45785,9.73259,1.33796,5.49219,4.75693,4.7509,2.32375,5.40128,5.07356,2.35492,0.924824,1.66004,8.43178,0,14.3304,0,4.5106,0.487687,0,0.977984,0,0,5.77607,2.31405,0
ENSG00000250946,0,1.25496,0,5.08588,0,1.12891,0,0,0,0,0,9.44183,0,0,0,0,6.78428,33.7871,0,2.25945,0,21.7605,4.9065,0,5.65131,0,6.32314,0,1.82248
ENSG00000066697,1.64744,2.83752,3.03001,0,0.436292,5.06965,0.39386,0,2.36932,2.58038,1.45424,0.399255,0.925475,3.01808,2.69409,0.427589,12.9095,0,0,0,2.75004,3.16369,7.63667,0,38.0805,0,3.13879,5.36543,0
ENSG00000167113,4.40454,1.84148,0.735817,6.11412,0.536035,2.26448,0.754081,5.23307,2.34819,33.0063,1.82157,1.53574,0.495989,1.7995,1.14979,0,5.3196,11.4625,5.98332,0.426106,0,4.27565,0,0.99491,0,0,1.88062,2.91686,3.03776
ENSG00000204455,0,0,0,6.75421,0,0,5.76139,0,0,0,0,5.29303,0,0,0,0,5.08961,3.13005,0,0,0,26.7277,11.8044,8.92083,0,10.4901,4.40777,0,11.9905
ENSG00000229659,1.86191,3.54713,2.10972,4.50306,0,8.13666,0,5.69465,2.01107,3.29085,1.844,7.75525,0,2.49057,6.31858,0,3.38394,0,5.64826,5.96053,4.6845,3.80092,4.26712,4.27145,8.45647,2.84797,3.88527,0,3.62494
ENSG00000066629,4.56244,0,6.47259,0,8.50346,0,5.97493,0,5.68326,0,5.81512,1.02162,11.4557,10.7945,3.03738,7.43311,0,7.28952,0,0,1.28195,0,1.79395,1.6903,0.150301,3.5444,3.15146,8.8333,1.90623
ENSG00000106070,5.51231,2.95935,1.35517,5.16459,0.0843376,3.05688,6.39211,4.01329,2.70171,8.12577,3.01682,2.58204,0,2.678,1.58638,0,19.8487,1.05754,2.91436,5.88843,0.676784,1.24802,2.23193,6.60007,0,0,0.862511,6.09043,3.8488
ENSG00000166710,0,4.17255,0,7.7865,0,4.23477,0.151968,30.0261,0,2.68747,0,3.29793,0,0,0,0,0,3.06605,5.51402,8.40674,0,5.04568,0,6.64907,6.75888,0,0,0,12.722
ENSG00000224126,0,0,0,3.35795,0,0,0,17.5652,0,2.38839,1.16078,6.43257,0,0,0,0,13.42,7.37009,14.5777,11.0687,0,9.44006,0,3.31265,3.72629,0,0,2.50844,4.20344
ENSG00000080815,3.62497,1.39654,2.84888,10.2346,5.24681,1.72117,4.12893,0,2.39096,3.56301,3.07391,7.98484,2.23343,7.65741,3.31092,2.46266,3.01324,2.09068,8.88257,0,0.354792,1.87147,2.88107,7.19995,0,0.618071,2.27196,7.7707,1.7306
ENSG00000124140,10.2327,0,5.5059,0,4.54023,0,5.40896,0,7.65431,0,6.49501,0.796197,6.26908,6.48241,10.2616,2.59346,1.41412,1.88333,0,4.15492,9.02806,2.14048,0.821668,1.1592,0.127035,1.83022,1.20721,8.94122,1.64146
ENSG00000178977,0,0,0,6.48556,0,0,0,0,0,1.181,0,8.97329,0,0,0,0,2.68938,30.6465,14.3439,3.8514,0,14.6112,0,5.78702,1.23544,0,0,0,10.877
ENSG00000225830,4.20431,0.644328,4.40764,2.39312,7.75128,1.04796,3.44478,11.6092,4.24977,1.40832,3.17116,0,8.30527,6.71707,2.78347,10.6237,0,0,0.147813,2.52361,4.92817,1.32022,2.86616,0.290633,0,3.16753,2.98113,8.5543,1.15833
ENSG00000265055,0,0,0,30.1103,2.28272,0,0,0,1.12929,0,1.95262,1.84442,0,0,0,0,15.3284,4.72637,0,1.8648,0,18.6271,0,7.59872,0,0,0,5.24925,10.0277
ENSG00000259015,0,0,0,0,0,6.52854,0,0,0,2.93383,0,0,0,0,0,0,0,0,19.5665,0,0,0,0,0,67.998,0,0,0,3.75895
ENSG00000162695,5.08377,3.85159,3.6866,0.83322,3.78167,3.97953,1.40217,10.4821,5.68758,1.44755,2.96169,0.667948,4.89566,9.10895,0.914142,4.81584,5.71168,0,6.41354,0,4.74248,2.24055,0.595033,2.93054,2.5427,0,0.178789,6.34535,5.49713
ENSG00000242190,0,0,0,0,0,0,0,85.5743,0,0,0,0,0,0,0,0,0,0,0,10.4151,0,4.83018,0,0,0,0,0,0,0
ENSG00000028116,0.896429,6.66744,0.768073,0.691791,0.533155,12.7253,2.43417,0,2.6776,8.77114,1.15086,0.65484,0,6.9673,0.999016,0,33.6973,1.21224,0,1.80687,1.42674,5.52073,0.554823,4.58527,0.791664,0,0,3.44066,2.04803
ENSG00000138593,8.41727,0.462259,4.19592,0.366259,3.50035,0.546248,14.4912,0,11.9147,0,5.71007,0.48236,2.05263,8.68959,5.53571,0.302028,0.113589,2.32271,0,2.11153,3.49084,2.76629,10.1339,0.705431,0,0,4.33507,8.13878,0.249761
ENSG00000136868,6.74883,1.56863,3.00389,3.22553,1.87483,2.83498,10.9539,0,8.38984,3.14212,6.13255,3.83879,0.34422,4.9813,7.50317,0,0,3.80267,5.16998,4.76474,3.15355,0.974138,0.410108,9.60445,0,0,2.12428,4.91445,1.59729
ENSG00000187164,1.73758,5.8733,1.55933,1.53613,0.844825,5.88896,6.44731,3.05469,3.74719,4.95546,0.195871,3.7554,0,11.4145,8.09869,0.337322,0.289552,0.802342,5.01396,6.01474,4.64748,1.22956,1.28422,7.2776,0.436649,0,3.45838,9.26909,1.91508
ENSG00000184319,4.19409,4.23623,4.27603,5.89025,3.80999,4.76825,2.86392,0,5.26781,9.41642,2.66057,5.57122,1.661,6.52256,2.99545,1.00003,0,1.97395,0.914734,6.53775,1.42903,3.3118,0.494735,4.75428,0,0,5.82999,4.1222,6.62616
ENSG00000065485,4.97232,1.81421,6.5349,0.602356,5.04248,1.21379,3.35585,2.22812,5.39145,0,8.60354,4.4623,6.02784,7.53146,5.83724,7.74666,4.43383,1.96443,0,1.31878,4.35819,3.26726,1.08213,4.67956,0,0.508515,1.0979,5.50325,1.55517
ENSG00000023041,3.7767,9.46094,2.38329,1.74063,3.25313,6.89846,0.89259,0,3.11399,4.68278,5.60286,6.18414,3.76695,4.53701,4.47965,3.54623,0,7.88149,4.76193,10.6474,0.240874,2.54396,1.01811,2.63563,0,0,0.98073,3.99156,2.11809
ENSG00000163935,8.41544,0.885569,7.92298,1.12265,3.56883,2.21605,0.902909,0,12.2728,3.04734,12.6745,0,5.46864,5.77699,3.62439,8.12774,0,4.43409,0,3.36754,1.46041,3.89296,0,3.62577,0,0,0.335792,7.17888,0.824454
ENSG00000003393,3.78656,2.28829,5.31707,10.6878,2.97584,2.15345,4.26363,0,3.85964,1.73919,2.15563,6.60972,1.85951,2.54598,4.824,0,0.364769,0.273095,0.901928,8.91632,2.46597,9.37165,2.20486,8.90766,0,1.15838,2.03213,4.58753,5.01354
ENSG00000260863,6.28611,0,6.6479,0,8.81816,0,13.8262,0,7.3932,0,0,0,0,0,0,0,0,0,0,34.2103,18.8944,0,0,0,0,0,0,5.1926,0
ENSG00000055483,7.70166,1.97923,1.50924,6.90003,0.677601,2.91322,5.84233,0.810262,4.45113,4.03969,4.42912,6.67482,0,8.33811,5.57403,0.142249,1.40878,4.61889,2.04742,0,0.382145,3.57264,1.33235,5.68866,0,0,6.64115,4.54016,9.0577
ENSG00000214182,1.30338,2.04489,0,5.4838,0,1.74398,0,3.00513,1.20024,2.40791,1.19155,18.7431,0,0.717894,0,0,10.4877,4.06744,13.3825,13.4805,0,5.9913,0,6.56907,4.69278,0,0.70296,0,4.09911
ENSG00000099290,5.06975,4.90701,7.32882,2.79381,1.22546,5.32325,7.82296,0,3.58554,2.89254,4.65196,0,0.543311,10.2864,3.62997,0.344509,0.957657,3.59585,0,0.885588,1.94085,2.05354,4.70963,0.957389,0,12.9187,6.68956,3.58666,2.62404
ENSG00000136603,0.920703,8.67872,0.257276,4.55233,4.14494,7.65065,0.16464,6.50648,1.62239,1.1767,0.763579,0,8.27087,0.610188,1.65962,0.506427,0,5.78497,2.24804,0,2.10929,9.4907,0,6.12573,20.268,0,0,2.03204,5.82008
ENSG00000237440,2.91339,0.903836,1.56664,0,0.838526,1.06626,14.1393,0,5.76612,0.814575,0,2.23017,0.381341,11.6588,2.0593,0,0,0,0,0.474235,8.88209,0,0.374081,8.5853,21.6298,0.327298,0,11.2357,5.54892
ENSG00000105523,23.3558,0,1.1266,0,0.382632,0,9.65382,0,4.55691,0,11.3374,0.434545,0,9.46418,6.49297,0,0,1.7287,0,10.7655,1.65508,2.87251,0.585063,0,5.49219,0,4.52185,6.46038,0.627806
ENSG00000204531,6.71821,1.13607,0,3.77201,0.267314,4.48812,2.8511,2.75609,2.45863,47.4003,0.996045,0,1.00371,0.465312,0,0,0,0,15.0716,0,0,1.98589,2.28569,5.89177,0,0,0.517106,1.45007,0
ENSG00000248905,4.04313,0.20932,4.22139,1.33709,2.17459,0.201803,11.575,0,5.12409,0.346176,2.87248,0.726263,2.16578,11.7321,7.00474,2.46245,0,1.38845,0,0.872788,6.87751,1.36395,7.69288,0.864465,6.48551,5.39023,6.02611,7.7952,0.565861
ENSG00000102900,11.5917,2.38817,3.17396,3.01094,9.14149,2.35944,8.53947,0,13.7896,5.0099,10.7497,0,1.16528,8.69527,2.71717,0.492683,0,0.127327,0,0,0.972841,2.50068,1.79722,0,0,0.176025,4.60279,8.36104,0.157584
ENSG00000182013,6.11512,1.9287,6.9796,0,27.5606,2.4957,1.11699,0,14.2597,1.85817,3.48081,0,12.6957,1.92714,1.42271,7.92401,0,0,0,0,3.8638,0,0.379261,0,0,0,1.63913,5.87629,0
ENSG00000107938,4.06352,1.46395,4.61571,2.51851,3.42518,1.83252,4.8826,0.612206,5.11106,0.82148,1.92278,2.81352,3.59409,7.89156,4.77881,1.32768,0,0,1.09573,0,8.61967,5.51343,6.02598,0.493041,6.22027,5.42132,2.66441,11.833,1.96469
ENSG00000272579,4.215,12.4323,5.01479,0,8.21568,17.1918,0,0,4.24914,0,3.25607,0,28.094,3.90027,0,1.90112,0,0,0,0,7.36395,0,1.91588,0,0,0,0,3.7983,0
ENSG00000165792,8.78548,2.09527,7.92722,3.13736,4.56759,1.03665,1.67989,11.4369,5.75814,4.0974,9.68648,0.920688,4.36345,5.55292,2.50897,6.70445,0,1.19514,1.78736,0,4.44582,0.748393,0.385086,0.4037,2.93699,0,2.47861,5.16194,1.74679
ENSG00000212978,11.9163,1.73434,9.65966,1.0248,0.6225,4.96731,5.79233,1.52431,11.5926,4.25438,8.16469,1.76739,0.734603,6.1919,14.8658,0.67109,0,0,0,0.779747,4.56691,2.53135,2.83045,0,0,0,0,2.57482,2.87597
ENSG00000135175,2.72725,0,3.69771,0,12.3138,0,0,0,5.55156,0,2.97804,0,11.5901,3.08133,0,29.8709,0,0,0,0,0,0,13.2752,0,0,0,0,15.5177,1.10349
ENSG00000249988,0.98731,0,4.27145,0,4.77129,0,8.0063,0,0,0,2.31119,0,8.31782,15.5231,0,7.38219,0,0,0,0,0,8.62833,3.1198,0,0,13.7289,19.5085,5.15624,0
ENSG00000233328,0,2.16054,0,0,0,1.9824,0,10.6139,0,0,0,8.50263,0,0,0,0,14.7944,13.6875,17.9634,9.25785,0,4.65128,0,3.18451,12.1616,0,0,0,2.76572
ENSG00000109113,0,0,0,0,0,0,0,0,0,0.561001,0,1.98309,0,0,0,0,37.4194,35.6077,0,8.77716,0,9.96832,0,3.64614,0,0,0,0,3.76982
ENSG00000120008,6.27826,4.52864,2.89203,0.609002,5.66718,5.73893,3.84895,0,3.37995,1.43178,6.17528,1.30909,9.30167,8.50293,2.4261,2.47433,0,0,0.505491,2.82206,9.19405,0.712247,6.66144,1.94047,0,6.22398,4.08909,4.8196,0.22362
ENSG00000184344,0,2.21285,0,0,0,0.676799,0,19.326,0,3.28475,0,12.9821,0,0,0,0,0,18.1197,9.69836,0,0,3.78669,0,29.3545,0,0,0,0,2.36057
ENSG00000173276,2.9841,2.05181,2.80816,3.98021,9.88242,3.37176,5.74767,14.3245,4.51604,1.59858,0.923113,3.1724,6.24525,4.7836,1.99103,3.7861,0.214487,0,5.12901,0,6.14881,2.59063,0.801739,3.21176,0,0,5.13353,4.41127,2.08341
ENSG00000187257,5.82836,3.85551,1.4747,2.96868,8.08412,2.9965,5.57107,11.4225,4.79784,2.8239,5.97245,3.27197,0.374567,1.6385,2.18914,0,0,9.52686,5.19879,2.98895,2.11844,1.21816,0,5.34839,3.34104,0,0.595116,2.21268,6.08816
ENSG00000164054,6.18233,3.95818,3.86345,3.562,4.55068,2.90665,2.47235,0,4.56414,7.54436,10.044,5.59079,1.20195,1.18321,1.42412,1.42488,9.92207,2.17875,0,1.51934,1.1966,0.778794,0.250455,0,15.5742,1.16534,4.07194,3.3061,1.54085
ENSG00000213341,5.89407,2.88894,6.04657,2.61697,6.12713,5.04327,2.91786,7.34452,6.2512,0.501775,2.02351,2.59571,1.57337,6.39093,3.4754,0.970397,0,0,0,0,9.7615,1.02674,6.42963,4.89328,0,0,4.75546,9.65103,2.79834
ENSG00000106266,0.766862,4.55925,0,11.892,0,1.35571,0,3.8453,0,13.1889,0.129912,8.82591,0,0.744726,0,0,22.1796,3.23388,12.9479,3.03639,0,2.83134,0,7.3371,0.356442,0,0,0.193221,4.55963
ENSG00000185420,5.51133,2.99131,2.53357,1.59064,4.9709,2.88286,2.45111,0,5.03041,4.4085,4.33715,0,0.955658,7.12135,1.4311,1.72571,0.659751,0,5.60314,4.29164,4.02947,6.45012,0.411545,7.90969,13.6458,0,2.29762,5.29086,3.46166
ENSG00000183751,0.79148,1.10094,0,6.47125,0,0.420902,0.259233,27.4966,0.164514,6.4728,0.404055,8.76048,0,0.440435,0.219677,0,6.62062,6.57084,8.76247,6.47807,0,6.93234,0,6.39444,0,0,2.11676,0.422793,4.69383
ENSG00000267508,7.13506,1.5041,6.44885,1.46946,0.535562,1.58771,7.9307,0,5.83725,1.32133,4.63813,3.01202,1.46662,13.3085,5.29376,0,7.14771,0,0,0,6.15603,0.815582,4.65026,0,0,0,4.27296,17.4886,0
ENSG00000108883,3.234,2.95093,2.04851,5.7982,0.111924,4.29043,8.5964,2.57239,2.08007,7.70649,2.85813,6.48064,0,5.22627,1.23594,0,1.48415,4.46443,5.00749,5.97633,0.482546,9.26308,4.09078,5.8931,0.803263,0.420813,4.59267,2.22619,2.12636
ENSG00000012048,11.1645,1.20871,4.96276,0,2.32104,1.63694,16.8734,0,10.3746,0.997838,10.1777,0,1.09375,4.59581,9.9882,0,0,4.58228,1.42604,0,2.83325,0.305337,5.63856,0,0,0.379492,7.31664,3.90517,0.262251
ENSG00000175387,4.58437,2.94282,3.48328,0.642486,6.90602,1.80819,5.50002,0,8.40292,1.17042,2.99353,0.587908,3.92516,6.79518,3.9903,1.13046,2.95488,0.532864,0.150635,5.33041,6.02577,2.23069,5.14155,1.68127,2.14171,3.71682,5.78387,8.82128,2.68161
ENSG00000216866,0.857607,7.14152,4.97087,0,1.02284,7.3599,0,10.1691,1.33008,2.78465,1.43737,1.69716,2.5865,1.23541,4.38794,1.48774,5.59519,4.14829,8.2051,4.11818,2.50957,6.85597,4.67426,1.35603,4.54428,6.45804,1.92723,1.78344,1.41955
ENSG00000279973,0,8.88521,0,50.5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6149,0,0,0,0,0
ENSG00000243199,1.74084,1.36561,0.973624,4.53412,1.03812,2.249,1.14541,9.17428,1.5187,4.97031,0.862049,12.1724,1.19325,1.69641,1.27243,0,10.6951,3.66701,12.5931,9.43115,1.41504,4.17505,0,3.7848,7.33218,0,0,0,3.07363
ENSG00000112078,3.1091,1.24511,3.61635,8.35315,2.59536,1.25445,3.05755,0,2.12953,1.16874,2.13602,12.8425,1.11483,3.04439,1.72999,0,1.57057,3.97715,3.39881,6.84466,1.23655,2.20748,1.59769,13.1224,10.1584,0,0.687355,3.44958,6.42905
ENSG00000228048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.8882,4.21534,0,0
ENSG00000238266,5.46461,3.69135,2.30764,0,6.76638,1.66163,6.07459,0,3.58651,1.90565,2.08589,0,5.85003,10.5345,2.04335,3.24705,0,0,0,0,1.25648,0.54228,1.44589,1.02381,0,23.1314,5.80922,13.7002,0
ENSG00000169410,1.66683,1.75751,0.856402,4.71044,0.149471,2.6472,0.461775,11.1537,2.20246,3.07444,0.935673,7.52303,0,2.72821,0,0.680362,9.05272,3.65483,1.18735,13.8801,3.32777,3.68195,1.97574,3.08637,13.8263,0,1.21441,2.08279,4.63708
